Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,816,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,753,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,955,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,675,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,683,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,155,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,677,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,92,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,405,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,189,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,265,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,150,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,73,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2003,2003,t,22,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2004,2004,t,1,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2005,2005,t,3,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2009,2009,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2012,2012,t,16,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2013,2013,t,6,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2019,2019,t,25,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2020,2020,t,25,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2021,2021,t,27,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2012,2012,t,511,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2013,2013,t,448,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2014,2014,t,514,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2015,2015,t,323,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2016,2016,t,355,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2017,2017,t,1129,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2018,2018,t,1422,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2019,2019,t,1349.57,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2020,2020,t,1193,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4030,Fertilizers n.e.c.,2021,2021,t,996,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2002,2002,t,66,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2003,2003,t,155,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2004,2004,t,41,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2005,2005,t,66,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2008,2008,t,8.4,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2009,2009,t,609,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2010,2010,t,161.11,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2011,2011,t,6.15,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2012,2012,t,43,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2013,2013,t,4,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2014,2014,t,85,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2015,2015,t,516,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2016,2016,t,313,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2017,2017,t,23,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2018,2018,t,58,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2019,2019,t,28.4,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2020,2020,t,48,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2021,2021,t,72,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2002,2002,t,18307,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2003,2003,t,19566,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2004,2004,t,24108,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2005,2005,t,27563,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2006,2006,t,2864,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2007,2007,t,2626,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2008,2008,t,11762.11,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2009,2009,t,21762,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2010,2010,t,18098.82,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2011,2011,t,14945.95,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2012,2012,t,18888,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2013,2013,t,17317,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2014,2014,t,14058,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2015,2015,t,16520,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2016,2016,t,19875,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2017,2017,t,20546,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2018,2018,t,20634,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2019,2019,t,29669.12,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2020,2020,t,21723,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4021,NPK fertilizers,2021,2021,t,24020,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2012,2012,t,504,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2013,2013,t,264,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2014,2014,t,223,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2015,2015,t,305,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2016,2016,t,227,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2017,2017,t,226,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2018,2018,t,237,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2019,2019,t,317.99,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2020,2020,t,320,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2021,2021,t,212,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4026,Other NK compounds,2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4026,Other NK compounds,2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4026,Other NK compounds,2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4026,Other NK compounds,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4026,Other NK compounds,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2002,2002,t,15007,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2003,2003,t,13500,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2004,2004,t,6717,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2005,2005,t,911,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2006,2006,t,14601,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2007,2007,t,13783,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2008,2008,t,1311.35,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2009,2009,t,5693,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2010,2010,t,9473.38,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2011,2011,t,1902.12,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2012,2012,t,10019,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2013,2013,t,8900,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2014,2014,t,8901,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2015,2015,t,10313,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2016,2016,t,10901,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2017,2017,t,9389,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2018,2018,t,10112,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2019,2019,t,3735.92,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2020,2020,t,8418,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4024,Other NP compounds,2021,2021,t,3048,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2019,2019,t,37,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2020,2020,t,49,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2021,2021,t,83,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2012,2012,t,3,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2013,2013,t,21,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2014,2014,t,6,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2015,2015,t,2,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2016,2016,t,66,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2017,2017,t,80,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2019,2019,t,18,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2021,2021,t,24,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2012,2012,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2014,2014,t,30,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2015,2015,t,3,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2018,2018,t,116,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2019,2019,t,0.01,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2020,2020,t,20,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4011,Phosphate rock,2021,2021,t,20,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2002,2002,t,22,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2005,2005,t,32,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2006,2006,t,181,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2008,2008,t,22,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2009,2009,t,4,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2010,2010,t,21,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2011,2011,t,15.42,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2012,2012,t,15,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2013,2013,t,3,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2014,2014,t,50,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2015,2015,t,6,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2016,2016,t,35,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2017,2017,t,8,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2018,2018,t,45,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2019,2019,t,62.37,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2020,2020,t,39,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4027,PK compounds,2021,2021,t,93,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2002,2002,t,2,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2003,2003,t,1,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2004,2004,t,1,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2005,2005,t,2,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2009,2009,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2012,2012,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2013,2013,t,40,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2015,2015,t,3,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2016,2016,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2017,2017,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2018,2018,t,2,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2019,2019,t,0.06,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2020,2020,t,1.5,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2021,2021,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2002,2002,t,1,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2003,2003,t,3,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2004,2004,t,3,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2005,2005,t,178,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2006,2006,t,5891,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2007,2007,t,5996,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2008,2008,t,1070.11,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2009,2009,t,573,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2010,2010,t,753.6,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2011,2011,t,594.42,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2012,2012,t,644,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2013,2013,t,946,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2014,2014,t,691,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2015,2015,t,466,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2016,2016,t,511,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2017,2017,t,529,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2018,2018,t,600,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2019,2019,t,320.95,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2020,2020,t,386,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4025,Potassium nitrate,2021,2021,t,274,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2002,2002,t,179,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2003,2003,t,82,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2004,2004,t,482,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2005,2005,t,120,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2006,2006,t,102,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2007,2007,t,102,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2008,2008,t,736,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2009,2009,t,239,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2012,2012,t,56,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2013,2013,t,339,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2014,2014,t,102,A,Official figure
